gini,2,2,Train,0.25,0.25,0.25,0.26,0.25,0.25,0.26,0.25,0.25,0.25
gini,2,2,Test,0.25,0.27,0.23,0.23,0.24,0.25,0.23,0.24,0.23,0.23
gini,2,4,Train,0.25,0.25,0.25,0.26,0.25,0.25,0.26,0.25,0.25,0.25
gini,2,4,Test,0.25,0.27,0.23,0.23,0.24,0.25,0.23,0.24,0.23,0.23
gini,2,8,Train,0.25,0.25,0.25,0.26,0.25,0.25,0.26,0.25,0.25,0.25
gini,2,8,Test,0.25,0.27,0.23,0.23,0.24,0.25,0.23,0.24,0.23,0.23
gini,2,16,Train,0.25,0.25,0.25,0.26,0.25,0.25,0.26,0.25,0.25,0.25
gini,2,16,Test,0.25,0.27,0.23,0.23,0.24,0.25,0.23,0.24,0.23,0.23
gini,2,32,Train,0.25,0.25,0.25,0.26,0.25,0.25,0.26,0.25,0.25,0.25
gini,2,32,Test,0.25,0.27,0.23,0.23,0.24,0.25,0.23,0.24,0.23,0.23
gini,4,2,Train,0.33,0.31,0.32,0.32,0.33,0.31,0.32,0.33,0.32,0.33
gini,4,2,Test,0.25,0.25,0.27,0.28,0.31,0.27,0.27,0.27,0.26,0.3
gini,4,4,Train,0.33,0.31,0.32,0.32,0.33,0.31,0.32,0.33,0.32,0.33
gini,4,4,Test,0.26,0.25,0.27,0.28,0.31,0.27,0.27,0.27,0.26,0.3
gini,4,8,Train,0.33,0.31,0.32,0.32,0.33,0.31,0.32,0.33,0.32,0.33
gini,4,8,Test,0.25,0.25,0.27,0.28,0.31,0.27,0.27,0.27,0.26,0.3
gini,4,16,Train,0.33,0.31,0.32,0.32,0.33,0.31,0.32,0.33,0.32,0.33
gini,4,16,Test,0.25,0.25,0.27,0.28,0.31,0.27,0.27,0.27,0.26,0.3
gini,4,32,Train,0.33,0.31,0.32,0.32,0.33,0.31,0.32,0.33,0.32,0.33
gini,4,32,Test,0.25,0.25,0.27,0.28,0.31,0.27,0.27,0.27,0.26,0.3
gini,8,2,Train,0.55,0.54,0.51,0.54,0.54,0.51,0.53,0.53,0.52,0.56
gini,8,2,Test,0.27,0.3,0.22,0.31,0.28,0.3,0.26,0.29,0.27,0.28
gini,8,4,Train,0.55,0.54,0.51,0.54,0.54,0.5,0.53,0.53,0.51,0.55
gini,8,4,Test,0.27,0.29,0.22,0.31,0.3,0.3,0.25,0.28,0.27,0.27
gini,8,8,Train,0.54,0.53,0.5,0.53,0.53,0.5,0.52,0.52,0.51,0.55
gini,8,8,Test,0.28,0.29,0.22,0.33,0.3,0.3,0.26,0.29,0.27,0.28
gini,8,16,Train,0.52,0.51,0.48,0.52,0.51,0.48,0.5,0.5,0.49,0.53
gini,8,16,Test,0.26,0.29,0.22,0.31,0.29,0.3,0.25,0.29,0.27,0.29
gini,8,32,Train,0.49,0.49,0.45,0.48,0.47,0.46,0.47,0.46,0.46,0.49
gini,8,32,Test,0.26,0.31,0.21,0.31,0.3,0.3,0.24,0.28,0.25,0.29
gini,16,2,Train,0.92,0.95,0.95,0.93,0.89,0.89,0.91,0.93,0.89,0.94
gini,16,2,Test,0.23,0.29,0.24,0.31,0.25,0.27,0.29,0.25,0.26,0.28
gini,16,4,Train,0.88,0.9,0.9,0.88,0.85,0.84,0.87,0.89,0.85,0.89
gini,16,4,Test,0.24,0.26,0.24,0.28,0.25,0.28,0.29,0.25,0.23,0.28
gini,16,8,Train,0.81,0.83,0.85,0.83,0.79,0.79,0.8,0.82,0.8,0.84
gini,16,8,Test,0.23,0.27,0.22,0.3,0.24,0.25,0.29,0.24,0.23,0.26
gini,16,16,Train,0.72,0.72,0.74,0.75,0.7,0.69,0.71,0.71,0.71,0.75
gini,16,16,Test,0.26,0.28,0.23,0.34,0.24,0.27,0.28,0.26,0.28,0.28
gini,16,32,Train,0.6,0.61,0.62,0.63,0.6,0.59,0.6,0.6,0.6,0.63
gini,16,32,Test,0.23,0.29,0.23,0.31,0.26,0.27,0.27,0.26,0.27,0.3
gini,32,2,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gini,32,2,Test,0.25,0.28,0.23,0.3,0.25,0.27,0.32,0.28,0.28,0.26
gini,32,4,Train,0.94,0.94,0.95,0.93,0.94,0.94,0.94,0.95,0.94,0.94
gini,32,4,Test,0.25,0.28,0.23,0.31,0.28,0.25,0.29,0.24,0.25,0.27
gini,32,8,Train,0.87,0.86,0.88,0.86,0.87,0.86,0.87,0.87,0.87,0.87
gini,32,8,Test,0.23,0.28,0.23,0.3,0.27,0.28,0.29,0.25,0.22,0.25
gini,32,16,Train,0.76,0.74,0.76,0.77,0.75,0.74,0.75,0.75,0.75,0.76
gini,32,16,Test,0.24,0.27,0.22,0.33,0.26,0.27,0.29,0.29,0.28,0.26
gini,32,32,Train,0.62,0.62,0.62,0.63,0.63,0.62,0.62,0.62,0.61,0.63
gini,32,32,Test,0.24,0.29,0.23,0.31,0.26,0.29,0.28,0.27,0.27,0.3
gini,,2,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gini,,2,Test,0.23,0.27,0.23,0.31,0.28,0.27,0.3,0.27,0.25,0.28
gini,,4,Train,0.95,0.94,0.95,0.94,0.94,0.94,0.94,0.95,0.94,0.94
gini,,4,Test,0.24,0.28,0.23,0.27,0.26,0.26,0.3,0.26,0.23,0.24
gini,,8,Train,0.87,0.86,0.88,0.86,0.87,0.86,0.87,0.87,0.88,0.87
gini,,8,Test,0.23,0.27,0.24,0.3,0.26,0.27,0.31,0.24,0.27,0.24
gini,,16,Train,0.76,0.74,0.76,0.76,0.75,0.74,0.75,0.75,0.75,0.76
gini,,16,Test,0.23,0.27,0.23,0.32,0.26,0.26,0.3,0.25,0.29,0.25
